"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2008","2008",,,"0","Units",,,1915.025,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2009","2009",,,"0","Units",,,1947.8,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2010","2010",,,"0","Units",,,1959.4,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2011","2011",,,"0","Units",,,1980.9,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2012","2012",,,"0","Units",,,2009.375,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2013","2013",,,"0","Units",,,2032.075,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2014","2014",,,"0","Units",,,2047.7,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2015","2015",,,"0","Units",,,2063.75,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2016","2016",,,"0","Units",,,2102.425,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2017","2017",,,"0","Units",,,2112.375,,
"AUT","Austria","YGFE07L1_ST","Labour force females","A","Annual","2018","2018",,,"0","Units",,,2122.175,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2005","2005",,,"0","Units",,,2163.675,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2006","2006",,,"0","Units",,,2193.375,"B","Break"
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2007","2007",,,"0","Units",,,2238.425,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2008","2008",,,"0","Units",,,2251.025,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2009","2009",,,"0","Units",,,2257.325,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2010","2010",,,"0","Units",,,2260.675,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2011","2011",,,"0","Units",,,2265.35,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2012","2012",,,"0","Units",,,2284.025,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2013","2013",,,"0","Units",,,2303.925,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2014","2014",,,"0","Units",,,2309.825,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2015","2015",,,"0","Units",,,2336.325,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2016","2016",,,"0","Units",,,2387.875,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2017","2017",,,"0","Units",,,2395.925,,
"AUT","Austria","YGMA07L1_ST","Labour force males","A","Annual","2018","2018",,,"0","Units",,,2416.9,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2005","2005",,,"0","Units",,,3747.425,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2006","2006",,,"0","Units",,,3826,"B","Break"
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2007","2007",,,"0","Units",,,3923.575,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2008","2008",,,"0","Units",,,3994.05,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2009","2009",,,"0","Units",,,3982.175,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,4016.675,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,4052.425,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,4084.475,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,4104.725,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,4112.675,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,4148.275,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,4220.25,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,4260.4,,
"AUT","Austria","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,4319.025,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2005","2005",,,"0","Units",,,1701.375,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2006","2006",,,"0","Units",,,1741,"B","Break"
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2007","2007",,,"0","Units",,,1785.575,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2008","2008",,,"0","Units",,,1830.575,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2009","2009",,,"0","Units",,,1848.75,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2010","2010",,,"0","Units",,,1868.7,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2011","2011",,,"0","Units",,,1890.1,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2012","2012",,,"0","Units",,,1913.2,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2013","2013",,,"0","Units",,,1924.525,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2014","2014",,,"0","Units",,,1937.475,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2015","2015",,,"0","Units",,,1954.15,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2016","2016",,,"0","Units",,,1985.85,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2017","2017",,,"0","Units",,,2006.075,,
"AUT","Austria","YGFE08L1_ST","Employment females","A","Annual","2018","2018",,,"0","Units",,,2023.5,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005",,,"0","Units",,,45.40118,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006",,,"0","Units",,,45.50444,"B","Break"
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007",,,"0","Units",,,45.50888,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008",,,"0","Units",,,45.83255,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009",,,"0","Units",,,46.42563,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010",,,"0","Units",,,46.52356,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011",,,"0","Units",,,46.64121,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012",,,"0","Units",,,46.84078,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013",,,"0","Units",,,46.8856,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014",,,"0","Units",,,47.10985,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015",,,"0","Units",,,47.10753,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016",,,"0","Units",,,47.05527,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017",,,"0","Units",,,47.08654,,
"AUT","Austria","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018",,,"0","Units",,,46.85085,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2005","2005",,,"0","Units",,,2046.1,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2006","2006",,,"0","Units",,,2085,"B","Break"
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2007","2007",,,"0","Units",,,2138.025,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2008","2008",,,"0","Units",,,2163.525,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2009","2009",,,"0","Units",,,2133.45,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2010","2010",,,"0","Units",,,2148,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2011","2011",,,"0","Units",,,2162.325,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2012","2012",,,"0","Units",,,2171.325,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2013","2013",,,"0","Units",,,2180.2,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2014","2014",,,"0","Units",,,2175.2,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2015","2015",,,"0","Units",,,2194.125,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2016","2016",,,"0","Units",,,2234.4,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2017","2017",,,"0","Units",,,2254.35,,
"AUT","Austria","YGMA08L1_ST","Employment males","A","Annual","2018","2018",,,"0","Units",,,2295.55,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2005","2005",,,"0","Units",,,54.60016,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2006","2006",,,"0","Units",,,54.49556,"B","Break"
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2007","2007",,,"0","Units",,,54.49176,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2008","2008",,,"0","Units",,,54.1687,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2009","2009",,,"0","Units",,,53.57499,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2010","2010",,,"0","Units",,,53.47707,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2011","2011",,,"0","Units",,,53.35879,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2012","2012",,,"0","Units",,,53.16044,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2013","2013",,,"0","Units",,,53.1144,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2014","2014",,,"0","Units",,,52.89015,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2015","2015",,,"0","Units",,,52.89247,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2016","2016",,,"0","Units",,,52.94473,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2017","2017",,,"0","Units",,,52.91405,,
"AUT","Austria","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2018","2018",,,"0","Units",,,53.14973,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2005","2005",,,"0","Units",,,210.5,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2006","2006",,,"0","Units",,,216.9,"B","Break"
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2007","2007",,,"0","Units",,,231.275,"B","Break"
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2008","2008",,,"0","Units",,,209.775,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2009","2009",,,"0","Units",,,211.95,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2010","2010",,,"0","Units",,,209.4,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2011","2011",,,"0","Units",,,200.075,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2012","2012",,,"0","Units",,,190.975,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2013","2013",,,"0","Units",,,187.8,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2014","2014",,,"0","Units",,,198.925,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2015","2015",,,"0","Units",,,187.95,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2016","2016",,,"0","Units",,,183.5,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2017","2017",,,"0","Units",,,167.425,,
"AUT","Austria","YGTT09L1_ST","Employment in agriculture","A","Annual","2018","2018",,,"0","Units",,,159.55,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2005","2005",,,"0","Units",,,5.61719,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2006","2006",,,"0","Units",,,5.669106,"B","Break"
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2007","2007",,,"0","Units",,,5.894497,"B","Break"
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2008","2008",,,"0","Units",,,5.252188,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2009","2009",,,"0","Units",,,5.322468,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2010","2010",,,"0","Units",,,5.213267,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2011","2011",,,"0","Units",,,4.937167,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2012","2012",,,"0","Units",,,4.675632,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2013","2013",,,"0","Units",,,4.575215,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2014","2014",,,"0","Units",,,4.836876,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2015","2015",,,"0","Units",,,4.530799,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2016","2016",,,"0","Units",,,4.348083,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2017","2017",,,"0","Units",,,3.929795,,
"AUT","Austria","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2018","2018",,,"0","Units",,,3.694121,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2005","2005",,,"0","Units",,,1053.55,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2006","2006",,,"0","Units",,,1106.3,"B","Break"
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2007","2007",,,"0","Units",,,1098.45,"B","Break"
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008",,,"0","Units",,,1047.875,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009",,,"0","Units",,,994.375,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,1000.45,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,1054.75,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,1065.3,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,1063.425,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,1059.075,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,1068.775,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016",,,"0","Units",,,1078.75,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017",,,"0","Units",,,1061.8,,
"AUT","Austria","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018",,,"0","Units",,,1098.525,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2005","2005",,,"0","Units",,,28.11397,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2006","2006",,,"0","Units",,,28.91532,"B","Break"
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2007","2007",,,"0","Units",,,27.99615,"B","Break"
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2008","2008",,,"0","Units",,,26.2359,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2009","2009",,,"0","Units",,,24.97065,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2010","2010",,,"0","Units",,,24.90742,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2011","2011",,,"0","Units",,,26.02763,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2012","2012",,,"0","Units",,,26.08169,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2013","2013",,,"0","Units",,,25.90734,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2014","2014",,,"0","Units",,,25.75149,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2015","2015",,,"0","Units",,,25.76432,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2016","2016",,,"0","Units",,,25.56128,,
"AUT","Austria","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2017","2017",,,"0","Units",,,24.92254,,
