"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1994",3160.7233,"E"
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1995",3088.3821,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1996",3338.2435,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1997",3498,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1998",3547.7929,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","1999",3658.1958,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2000",3799.1811,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2001",4053.8329,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2002",4191.4553,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2003",4231.0521,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2004",4576.4195,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2005",4899.198,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2006",4669.0443,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2007",5759.1196,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2008",5951.23,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2009",6442.7544,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2010",6506.2366,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2011",6727.923,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2012",6970.0242,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2013",7437.8482,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2014",7673.2216,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2015",8372.5537,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2016",9288.0672,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2017",9793.1881,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2018",9956.0678,
"ISL","TRADEGOODSERV","EXP","MLN_USD","A","2019",9453.7698,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1970",7486.8364,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1971",7793.6894,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1972",8074.3961,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1973",8955.8402,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1974",9019.0096,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1975",9700.0685,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1976",10487.3859,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1977",11958.8997,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1978",13432.0869,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1979",14300.9808,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1980",15209.617,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1981",15507.0573,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1982",16365.4927,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1983",18076.0883,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1984",21074.9644,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1985",22461.555,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1986",23109.7741,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1987",26280.2647,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1988",28651.8563,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1989",31606.6122,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1990",34365.8453,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1991",36325.6234,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1992",41370.508,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1993",45383.0143,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1994",52251.1588,"E"
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1995",62676.1957,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1996",70461.5688,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1997",82826.4861,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1998",101686.3642,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","1999",117724.1301,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2000",142667.2645,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2001",162652.3012,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2002",173185.4115,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2003",170245.0784,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2004",181345.6957,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2005",191283.2758,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2006",202858.25,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2007",220915.5902,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2008",212513.1878,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2009",222391.9024,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2010",235757.611,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2011",243289.2647,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2012",241168.7208,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2013",248219.724,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2014",284377.131,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2015",396018.6211,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2016",412362.956,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2017",450494.4215,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2018",497350.0019,
"IRL","TRADEGOODSERV","EXP","MLN_USD","A","2019",552337.6573,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1970",106388.4678,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1971",114306.1398,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1972",123985.5985,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1973",131411.9679,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1974",140801.5027,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1975",143169.4423,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1976",160285.4589,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1977",177341.8213,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1978",196597.0412,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1979",211925.3452,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1980",194209.4148,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1981",207489.979,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1982",204779.2718,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1983",212561.1385,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1984",228933.1033,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1985",237116.8659,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1986",241109.5202,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1987",251028.7525,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1988",264053.3417,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1989",286569.1738,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1990",304324.5258,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1991",298398.7451,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1992",320142.169,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1993",348865.7139,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1994",382451.0321,"E"
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1995",430574.239,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1996",436767.9132,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1997",458759.519,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1998",471119.1083,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","1999",466510.2781,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2000",522886.39,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2001",536330.617,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2002",521288.5466,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2003",514520.3258,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2004",546058.2333,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2005",563622.5943,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2006",610461.477,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2007",648293.8042,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2008",627748.5174,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2009",515906.2518,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2010",576584.8956,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2011",607835.0559,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2012",620188.1455,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2013",622508.8098,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2014",638788.8027,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2015",666090.8003,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2016",678516.7407,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2017",715403.9029,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2018",731624.9921,
"ITA","TRADEGOODSERV","EXP","MLN_USD","A","2019",740199.7238,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1970",74848.9577,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1971",86821.3994,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1972",90398.5111,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1973",95133.9446,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1974",117148.7366,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1975",116031.8072,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1976",135294.6668,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1977",151166.681,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1978",150784.8019,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1979",157275.4102,"E"
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1980",183984.9109,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1981",208655.2437,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1982",211758.4987,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1983",222277.9887,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1984",256405.0827,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1985",269949.4296,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1986",256490.0139,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1987",256749.1629,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1988",274212.322,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1989",300486.5476,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1990",322797.3177,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1991",340319.2754,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1992",355982.5466,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1993",358902.8729,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1994",374855.7813,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1995",390685.6484,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1996",409473.9518,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1997",454730.2982,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1998",443596.6904,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","1999",452234.6279,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2000",509851.7289,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2001",475651.6812,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2002",512584.771,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2003",561361.4064,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2004",641489.628,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2005",687478.7781,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2006",758387.6103,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2007",824155.9277,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2008",836995.7814,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2009",640914.7092,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2010",800570.1009,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2011",798600.3507,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2012",797893.6796,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2013",803967.3485,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2014",878658.8852,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2015",904503.0105,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2016",919995.3305,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2017",982846.5883,
"JPN","TRADEGOODSERV","EXP","MLN_USD","A","2018",1016518.5383,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1953",164.1052,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1954",101.1281,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1955",93.8341,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1956",94.9547,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1957",117.0201,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1958",138.6678,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1959",160.6212,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1960",202.9897,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1961",274.8704,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1962",318.0233,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1963",364.1304,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1964",469.8428,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1965",641.5476,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1966",916.6931,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1967",1191.757,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1968",1644.414,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1969",2244.7341,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1970",2933.6012,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1971",3640.5912,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1972",5201.1648,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1973",7839.3378,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1974",8177.5521,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1975",9923.0229,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1976",13787.1208,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1977",16766.0549,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1978",19534.8276,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1979",20021.3671,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1980",21924.9429,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1981",24949.7193,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1982",25436.8701,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1983",29675.041,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1984",33850.8665,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1985",34218.5217,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1986",46100.3349,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1987",56530.5773,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1988",63413.8486,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1989",61151.5824,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1990",63959.9831,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1991",71883.0596,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1992",81115.29,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1993",88893.0973,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1994",103616.4196,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1995",127517.3691,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1996",141973.5836,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1997",168704.0213,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1998",192748.61,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","1999",217956.2686,"E"
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2000",255383.4452,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2001",250788.9189,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2002",282921.7944,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2003",321341.2351,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2004",388838.2706,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2005",419553.3185,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2006",470088.9097,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2007",529338.6117,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2008",569579.7906,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2009",566978.1073,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2010",640843.0034,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2011",739643.049,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2012",782493.609,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2013",812386.7229,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2014",829410.8008,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2015",831353.2572,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2016",851075.3596,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2017",872184.9642,
"KOR","TRADEGOODSERV","EXP","MLN_USD","A","2018",902474.2906,"P"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1970",9978.5008,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1971",10364.8099,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1972",10912.2122,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1973",12427.902,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1974",13763.4819,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1975",11607.1915,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1976",11716.9706,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1977",12213.1374,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1978",12548.7611,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1979",13761.5173,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1980",13562.3119,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1981",12908.1953,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1982",12867.7255,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1983",13548.4029,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1984",15990.9675,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1985",17397.7101,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1986",17916.3574,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1987",18511.1551,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1988",20560.824,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1989",23149.1094,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1990",24442.5012,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1991",26687.6361,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1992",27416.4901,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1993",28721.1181,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1994",30929.8744,"E"
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1995",34587.7616,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1996",35852.5328,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1997",39808.0394,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1998",44812.461,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","1999",50307.2807,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2000",58056.5394,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2001",61445.6764,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2002",63049.8637,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2003",64830.3191,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2004",71797.4759,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2005",75777.3021,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2006",85726.6481,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2007",92675.4139,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2008",97746.5342,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2009",86367.3509,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2010",95325.7838,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2011",99181.9508,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2012",101911.1565,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2013",107275.3401,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2014",124851.414,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2015",130720.2564,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2016",134140.9809,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2017",135112.3774,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2018",135743.2417,
"LUX","TRADEGOODSERV","EXP","MLN_USD","A","2019",136878.1138,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1970",24725.5924,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1971",25699.3774,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1972",29921.8412,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1973",34014.6824,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1974",34080.8222,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1975",31045.859,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1976",36203.9032,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1977",41510.385,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1978",46318.915,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1979",51941.5178,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1980",55113.7875,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1981",61489.8632,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1982",74888.9161,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1983",85051.9635,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1984",89904.4746,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1985",85901.5618,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1986",90712.9577,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1987",99322.1513,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1988",105045.682,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1989",110992.9481,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1990",116881.3242,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1991",122807.502,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1992",128928.6478,"E"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1993",193915.7375,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1994",210970.9597,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1995",253582.7994,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1996",292756.0976,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1997",320231.9063,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1998",343915.2985,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","1999",362590.6762,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2000",404530.0242,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2001",402421.1863,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2002",404015.2687,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2003",411718.56,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2004",452356.1438,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2005",480920.5365,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2006",518487.4362,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2007",528722.6833,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2008",523343.2441,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2009",466534.6114,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2010",570862.9879,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2011",614896.3677,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2012",655015.5085,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2013",663992.6419,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2014",710355.6068,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2015",770127.6525,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2016",797731.1102,
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2017",830917.1115,"P"
"MEX","TRADEGOODSERV","EXP","MLN_USD","A","2018",880275.1831,"P"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1969",70096.5039,"E"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1970",78080.7841,"E"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1971",86394.8156,"E"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1972",94935.3717,"E"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1973",105992.073,"E"
"NLD","TRADEGOODSERV","EXP","MLN_USD","A","1974",109020.0493,"E"
