"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.259993500162489,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.453808752025947,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.484027105517899,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.642260757867688,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.67007019783026,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.570522979397782,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.189095493224078,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,1.25825731362064,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.776638707673167,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.585696670776836,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.367759730309531,,
"CPALTT01","Consumer prices: all items","CZE","Czech Republic","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,1.83206106870227,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.531561461794028,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.429610046265716,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.526488976637037,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.229132569558098,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.13123359580051,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.82128777923782,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.423590746171388,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.32446463335495,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.26041666666666,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.38961038961039,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.0970245795601446,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.0646203554119477,,
"CPALTT01","Consumer prices: all items","DNK","Denmark","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.193986420950534,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.099160441594511,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.39041821069349,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.046140663107261,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.35610656818784,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.0328558286239724,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.633909216317432,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.267632755638231,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.384102080010417,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.1329485391874,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.694850314955527,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.216045401779954,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.0997458090672262,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.245545342933952,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.589189368110954,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.0329066438514119,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.335758254057086,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.462583248581076,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.1201097250343,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.313256902954936,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.00965810314851912,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.202839756592313,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.02271260807846,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.194807268546631,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.0701217568687371,,
"CPALTT01","Consumer prices: all items","FRA","France","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.095553573703646,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.0990425883129637,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.824538258575195,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.68694798822376,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.194931773879142,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.23697916666668,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.836012861736328,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.0956632653061331,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.606447494414296,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.57353885677585,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.600695542206763,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.314267756128228,,
"CPALTT01","Consumer prices: all items","DEU","Germany","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.220680958385873,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.145348644722142,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.34444949402063,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-1.22752802880507,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.880775476527381,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-1.08866152385789,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.00891530181912,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.801370231797878,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,1.01615312512467,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-1.5172939193017,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.65758712072758,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-1.18504133335121,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,1.17704710195042,,
"CPALTT01","Consumer prices: all items","GRC","Greece","GP","Growth previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.2542880066263,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.927055379360799,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.575296108291049,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.158623341665063,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.614291884628318,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.620081087526826,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.30362645176582,,
"CPALTT01","Consumer prices: all items","HUN","Hungary","GP","Growth previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.865699578848852,,
